9.108807483117285341e-04,3.450188155505630997e-05,-8.710083851705815450e-01
3.734278924386895182e-06,-9.060911188700461125e-04,4.803573724031694470e-01
6.424942298444993004e-06,6.055592764285988496e-06,-1.029540468040492651e-01
